flood_ratio,mean_hag,pct_elevated,mean_age,res_ratio,bldg_density,mean_bldg_value,mean_sqft,areaSqKm_developed,pct_miss_elev,loss_ratio,event_name,county,year,grid_id,total_paid,total_bldg_val
0.3694691015042688,3.5997,1.0,29.675078864353313,0.9664634146341464,2.6621215810404992,85937.27329192546,1650.1149068322982,119.1564,0.0,0.2738950276917418,Hurricane Florence,Robeson,2018,34.4_-79.0,1346442.21,4915906.0
0.1452116314958991,3.6441,1.0,38.77009803921569,0.9619140625,16.622027432838237,132720.7177734375,2089.14453125,119.1564,0.0,0.2449689766317486,Hurricane Florence,Robeson,2018,34.4_-79.1,97282.08,397120.0
0.0785345552042898,3.4353,1.0,35.133883704235465,0.943010752688172,22.644265887509125,166815.8340501792,2668.4372759856633,119.1564,0.0,0.060924020144515,Hurricane Florence,Robeson,2018,34.4_-79.2,24763.36,406463.0
0.2083220039426279,3.3161,0.9967,26.126648160999306,0.9786648313833448,23.58574791007223,135171.56743704726,1925.3932390479476,119.1564,0.0,0.1932549562433367,Hurricane Florence,Robeson,2018,34.5_-79.0,13768213.2,71243778.0
0.1009755058572949,3.6506,0.9997,28.760357971494862,0.975915539425932,24.600275951627296,131343.14955430836,2146.092769891053,119.1564,0.0,0.0563494942258662,Hurricane Florence,Robeson,2018,34.5_-79.1,1562920.56,27736195.0
0.0943270812206532,3.6204,0.9995,37.27407407407407,0.943952802359882,16.50840029218407,166836.43215339232,2618.4670599803344,119.1564,0.0,0.0952243783288097,Hurricane Florence,Robeson,2018,34.5_-79.2,284005.28,2982485.0
0.0548345879708739,3.4116,0.9992,38.569131832797424,0.9273979862215156,15.315315315315312,154278.64952279956,2430.503711558855,119.1564,0.0,0.0250529047267521,Hurricane Florence,Robeson,2018,34.5_-79.3,11199.4,447030.0
0.0468017130038746,3.3389,0.9987,27.8,0.9645083932853716,16.922327733138538,127076.85590778098,2088.260806916426,119.1564,0.0,0.1924474767674584,Hurricane Florence,Robeson,2018,34.7_-79.0,7023937.23,36497944.0
0.0731880341880341,3.3782,0.9996,27.504720692368213,0.9590003904724717,20.78565051538024,109705.39359625148,1977.3545490042952,119.1564,0.0,0.2743076869342805,Hurricane Florence,Robeson,2018,34.7_-79.1,510490.72,1861015.0
0.1057094017094017,3.1975,0.9972,29.95077565632458,0.9687868080094229,27.562697832968095,131107.38309776207,2158.270023557126,119.1564,0.0,0.2015713302879372,Hurricane Florence,Robeson,2018,34.7_-79.2,1447947.74,7183302.0
0.0907435897435897,3.221,0.9924,30.870734908136484,0.9760981912144704,25.12783053323593,113427.44893341952,2018.268907563025,119.1564,0.0,0.2307570787958595,Hurricane Florence,Robeson,2018,34.7_-79.3,685176.61,2969255.0
0.0067512274959083,3.4196,0.9991,29.909739928607852,0.9678318135764944,32.042853664475274,174653.3988336714,2654.082910750507,119.1564,0.0,0.0322451906012635,Hurricane Florence,Robeson,2018,34.8_-79.0,6813.57,211305.0
0.0582849078532292,3.7665,1.0,40.046306504961414,0.8745945945945945,7.507507507507506,66555.27620087336,1700.8176855895197,119.1564,0.0,0.4985383647657452,Hurricane Florence,Lenoir,2018,35.0_-77.7,88766.75,178054.0
0.0506996935189595,3.4472,1.0,9.517241379310343,0.9775280898876404,0.7223439655872086,111209.14942528737,2129.4827586206898,119.1564,0.0,0.084642200837275,Hurricane Florence,Beaufort,2018,35.2_-76.7,396990.12,4690215.0
0.0013750542246085,3.3014,1.0,9.54739336492891,0.9645232815964524,3.6604171739306866,183913.3317535545,1747.5,119.1564,0.0,0.1230630050146276,Hurricane Florence,Beaufort,2018,35.2_-76.8,92248.89,749607.0
0.0794273744173145,3.5401,0.9989,44.32512315270936,0.9592326139088728,3.3844655466277076,64298.59375,1747.6225961538462,119.1564,0.0,0.1817569465145631,Hurricane Florence,Lenoir,2018,35.2_-77.5,703621.49,3871222.0
0.1219770153231179,3.5992,0.9942,47.74004400440044,0.937588963100843,74.12547682817952,209963.4498027181,2926.780688294607,119.1564,0.0,0.1165702761021154,Hurricane Florence,Lenoir,2018,35.2_-77.6,6247726.28,53596221.0
0.161342438374417,3.6724,0.9992,34.118983152827916,0.9413864921154418,54.55725996266535,179777.86992840096,3619.206443914082,119.1564,0.0,0.0735961127279923,Hurricane Florence,Lenoir,2018,35.2_-77.7,91489.83,1243134.0
0.1755746169220519,3.8339,0.9965,32.63628034814475,0.948499776085983,18.12352893433974,192752.37078651684,1927.5177528089887,119.1564,0.0,0.1581533071181471,Hurricane Florence,Lenoir,2018,35.2_-77.8,214046.9,1353414.0
0.0947941533693512,3.5884,1.0,36.98557692307692,0.9411904761904762,34.088142196250296,64079.99552105106,1838.9038518960883,119.1564,0.0,0.1709505480589037,Hurricane Florence,Wayne,2018,35.2_-78.0,531184.21,3107239.0
0.0342503739307261,3.595,1.0,42.85890087660148,0.9614020731042008,59.508156805454085,85328.7688307331,3017.7049152826708,119.1564,0.0,0.3857822626758399,Hurricane Florence,Wayne,2018,35.2_-78.1,1137502.92,2948562.0
0.0504634157701085,3.203,1.0,9.057692307692308,0.981132075471698,0.430159889619349,72776.98076923077,1511.326923076923,119.1564,0.0,0.0641210551652302,Hurricane Florence,Beaufort,2018,35.3_-76.6,586474.19,9146359.0
0.0314710905098804,3.4528,1.0,10.663774403470716,0.9896265560165975,3.9120201282363434,52057.79609544468,1538.479392624729,119.1564,0.0,0.102234765179114,Hurricane Florence,Beaufort,2018,35.3_-76.7,980012.44,9585902.0
0.0226723225578854,3.4384,1.0,10.557591623036648,0.910757946210269,6.639071503936367,79860.23691099476,3807.1832460732985,119.1564,0.0,0.1185375335175555,Hurricane Florence,Beaufort,2018,35.3_-76.8,1070655.54,9032207.0
0.0,3.4472,1.0,12.279816513761467,0.975,3.57113870627384,52933.54587155963,2166.2522935779816,119.1564,0.0,0.039449482385298,Hurricane Florence,Beaufort,2018,35.3_-77.0,123325.67,3126167.0
0.028472706734443,3.6577,0.9978,33.683161953727506,0.9594510293200248,13.010307604902197,58720.58819836786,3903.7940991839296,119.1564,0.0,0.0763449976251339,Hurricane Florence,Lenoir,2018,35.3_-77.5,63972.68,837942.0
0.0814619883040935,3.6235,1.0,31.671305500331343,0.9319973718791064,24.705786867949023,75903.22097994082,1954.4801052285432,119.1564,0.0,0.0757819465864367,Hurricane Florence,Lenoir,2018,35.3_-77.8,8992.21,118659.0
0.0956002218375544,3.9767,0.997,48.13562375745527,0.9383829432309858,155.693531369207,188014.373758559,3733.365060761212,119.1564,0.0,0.0455609226914314,Hurricane Florence,Wayne,2018,35.3_-78.0,2076274.03,45571378.0
0.0097726165067307,3.9672,1.0,38.47515306848925,0.9556741703411464,69.94562129697263,135398.87072997875,3095.2269312544295,119.1564,0.0,0.3773115737588777,Hurricane Florence,Wayne,2018,35.3_-78.1,150187.74,398047.0
0.0226474033580632,3.4283,1.0,9.752808988764045,0.978021978021978,0.7385764142520898,80406.74157303371,2009.4719101123596,119.1564,0.0,0.1063830324325142,Hurricane Florence,Beaufort,2018,35.4_-76.6,4013288.09,37724889.0
0.0443397284864804,3.578,0.9987,10.486486486486486,0.979075850043592,9.309309309309306,66952.36756756756,1806.744144144144,119.1564,0.0,0.1025970942254009,Hurricane Florence,Beaufort,2018,35.4_-76.7,1122038.86,10936361.0
0.047411893490283,3.8607,1.0,9.805225653206652,0.968,7.101696290885478,75712.7327790974,1946.0653206650832,119.1564,0.0,0.0287967350099443,Hurricane Florence,Beaufort,2018,35.4_-76.8,47302.64,1642639.0
0.0076480013858213,4.3088,1.0,9.776723592662872,0.9810975609756096,13.310607905202495,111025.57685009488,2339.954430379747,119.1564,0.0,0.1211769070193477,Hurricane Florence,Beaufort,2018,35.4_-77.0,9949001.29,82103113.0
0.0,3.4604,1.0,10.206974981046248,0.958553127354936,10.770229689148604,158639.60652009098,2984.054586808188,119.1564,0.0,0.0952278507136864,Hurricane Florence,Beaufort,2018,35.4_-77.1,1680942.88,17651799.0
0.0429726232290808,3.8051,0.9958,38.00459395376408,0.957898440248622,69.20704488272054,123859.32457893234,3376.3588352840425,119.1564,0.0,0.022405535921961,Hurricane Florence,Wayne,2018,35.4_-78.0,13909.759999999998,620818.0
0.0093419566779591,3.507,1.0,10.063829787234043,1.0,0.3976949922895867,87156.14893617021,1777.5531914893618,119.1564,0.0,0.09772546960302,Hurricane Florence,Beaufort,2018,35.5_-76.5,60110.35,615094.0
0.0762293247964751,3.4958,1.0,7.816546762589928,0.9591836734693876,2.3861699537375207,57939.93525179856,1336.4928057553957,119.1564,0.0,0.01782301592698,Hurricane Florence,Beaufort,2018,35.5_-76.6,66055.02,3706164.0
0.0677406575993661,3.4564,1.0,10.40235173824131,0.9378060724779628,16.573330086843594,109865.1436605317,2204.1728016359916,119.1564,0.0,0.1571525303435877,Hurricane Florence,Beaufort,2018,35.5_-76.7,87241.97,555142.0
0.0143878102559262,3.9345,1.0,10.807692307692308,0.9527687296416938,4.983361740118496,106074.245819398,2389.774247491639,119.1564,0.0,0.0200164397784956,Hurricane Florence,Beaufort,2018,35.5_-76.8,4858.07,242704.0
0.0316404035823602,3.9165,0.9979,10.847174657534246,0.9745439117522274,19.12994075156237,93460.66352739726,2223.652397260274,119.1564,0.0,0.15451140893099,Hurricane Florence,Beaufort,2018,35.5_-77.0,459860.1,2976221.0
0.0410498850396548,3.843,1.0,9.958886454440004,0.9374762688267309,64.12628845061276,149120.64549180327,3951.7631915983607,119.1564,0.0,0.0065645691134797,Hurricane Florence,Beaufort,2018,35.5_-77.1,129385.55,19709679.0
1.6805875334016773e-05,3.7726,1.0,56.232945091514146,0.9565689467969598,29.900170440710973,61201.72377158034,2240.366533864542,119.1564,0.0,0.0639299331586945,Hurricane Florence,Wayne,2018,35.5_-78.0,13715.4,214538.0
0.4397360753489632,3.5997,1.0,29.675078864353313,0.9664634146341464,2.6621215810404992,85937.27329192546,1650.1149068322982,69.5457,0.0,0.2938115805950577,Hurricane Matthew,Robeson,2016,34.4_-79.0,971923.42,3307982.0
0.2033691109916595,3.6441,1.0,38.77009803921569,0.9619140625,16.622027432838237,132720.7177734375,2089.14453125,69.5457,0.0,0.0258447006083893,Hurricane Matthew,Robeson,2016,34.4_-79.1,4842.78,187380.0
0.0651686742166553,3.4353,1.0,35.133883704235465,0.943010752688172,22.644265887509125,166815.8340501792,2668.4372759856633,69.5457,0.0,0.4732285083939321,Hurricane Matthew,Robeson,2016,34.4_-79.2,224579.58,474569.0
0.1715213105839168,3.3161,0.9967,26.126648160999306,0.9786648313833448,23.58574791007223,135171.56743704726,1925.3932390479476,69.5457,0.0,0.2671237123173184,Hurricane Matthew,Robeson,2016,34.5_-79.0,10830952.17,40546577.0
0.0901384451544196,3.6506,0.9997,28.760357971494862,0.975915539425932,24.600275951627296,131343.14955430836,2146.092769891053,69.5457,0.0,0.2340916080132098,Hurricane Matthew,Robeson,2016,34.5_-79.1,704727.87,3010479.0
0.1038629023323987,3.6204,0.9995,37.27407407407407,0.943952802359882,16.50840029218407,166836.43215339232,2618.4670599803344,69.5457,0.0,0.0870936040488539,Hurricane Matthew,Robeson,2016,34.5_-79.2,152502.12,1751014.0
0.0509737611311263,3.3389,0.9987,27.8,0.9645083932853716,16.922327733138538,127076.85590778098,2088.260806916426,69.5457,0.0,0.2248102414141583,Hurricane Matthew,Robeson,2016,34.7_-79.0,4532277.43,20160458.0
0.1621794871794872,3.3782,0.9996,27.504720692368213,0.9590003904724717,20.78565051538024,109705.39359625148,1977.3545490042952,69.5457,0.0,0.2933290204069104,Hurricane Matthew,Robeson,2016,34.7_-79.1,248469.04,847066.0
0.0661025641025641,3.1975,0.9972,29.95077565632458,0.9687868080094229,27.562697832968095,131107.38309776207,2158.270023557126,69.5457,0.0,0.1407000813218028,Hurricane Matthew,Robeson,2016,34.7_-79.2,421814.06,2997966.0
0.070068376068376,3.221,0.9924,30.870734908136484,0.9760981912144704,25.12783053323593,113427.44893341952,2018.268907563025,69.5457,0.0,0.0778582038984542,Hurricane Matthew,Robeson,2016,34.7_-79.3,182923.49,2349444.0
0.0927356110201854,3.4196,0.9991,29.909739928607852,0.9678318135764944,32.042853664475274,174653.3988336714,2654.082910750507,69.5457,0.0,0.1125035475536234,Hurricane Matthew,Robeson,2016,34.8_-79.0,13715.87,121915.0
0.0203267178353494,3.5401,0.9989,44.32512315270936,0.9592326139088728,3.3844655466277076,64298.59375,1747.6225961538462,69.5457,0.0,0.2616656839767217,Hurricane Matthew,Lenoir,2016,35.2_-77.5,2080938.48,7952661.0
0.1300216522318454,3.5992,0.9942,47.74004400440044,0.937588963100843,74.12547682817952,209963.4498027181,2926.780688294607,69.5457,0.0,0.2202167536464643,Hurricane Matthew,Lenoir,2016,35.2_-77.6,17178659.93,78007961.0
0.1719770153231179,3.6724,0.9992,34.118983152827916,0.9413864921154418,54.55725996266535,179777.86992840096,3619.206443914082,69.5457,0.0,0.1491822833957506,Hurricane Matthew,Lenoir,2016,35.2_-77.7,240680.85,1613334.0
0.1468854097268487,3.8339,0.9965,32.63628034814475,0.948499776085983,18.12352893433974,192752.37078651684,1927.5177528089887,69.5457,0.0,0.3861040702966528,Hurricane Matthew,Lenoir,2016,35.2_-77.8,2092465.14,5419433.0
0.0105624659714369,3.5884,1.0,36.98557692307692,0.9411904761904762,34.088142196250296,64079.99552105106,1838.9038518960883,69.5457,0.0,0.2553554910760991,Hurricane Matthew,Wayne,2016,35.2_-78.0,4820517.97,18877675.0
0.0165958018923415,3.595,1.0,42.85890087660148,0.9614020731042008,59.508156805454085,85328.7688307331,3017.7049152826708,69.5457,0.0,0.4468786970585782,Hurricane Matthew,Wayne,2016,35.2_-78.1,2346619.92,5251134.0
0.1617993953287484,3.6577,0.9978,33.683161953727506,0.9594510293200248,13.010307604902197,58720.58819836786,3903.7940991839296,69.5457,0.0,0.1753706004417966,Hurricane Matthew,Lenoir,2016,35.3_-77.5,130993.07,746950.0
0.1847469875468463,3.9767,0.997,48.13562375745527,0.9383829432309858,155.693531369207,188014.373758559,3733.365060761212,69.5457,0.0,0.1616140521203192,Hurricane Matthew,Wayne,2016,35.3_-78.0,15430320.29,95476353.0
0.0629211972505588,3.9672,1.0,38.47515306848925,0.9556741703411464,69.94562129697263,135398.87072997875,3095.2269312544295,69.5457,0.0,0.4259055275183604,Hurricane Matthew,Wayne,2016,35.3_-78.1,557246.7,1308381.0
0.0,3.4283,1.0,9.752808988764045,0.978021978021978,0.7385764142520898,80406.74157303371,2009.4719101123596,69.5457,0.0,0.0421975617714706,Hurricane Matthew,Beaufort,2016,35.4_-76.6,138113.97,3273032.0
2.2439133849433412e-05,3.578,0.9987,10.486486486486486,0.979075850043592,9.309309309309306,66952.36756756756,1806.744144144144,69.5457,0.0,0.2685134586428003,Hurricane Matthew,Beaufort,2016,35.4_-76.7,31742.05,118214.0
0.0,3.8607,1.0,9.805225653206652,0.968,7.101696290885478,75712.7327790974,1946.0653206650832,69.5457,0.0,0.0901392912172573,Hurricane Matthew,Beaufort,2016,35.4_-76.8,19012.63,210925.0
0.0,4.3088,1.0,9.776723592662872,0.9810975609756096,13.310607905202495,111025.57685009488,2339.954430379747,69.5457,0.0,0.0175243119010133,Hurricane Matthew,Beaufort,2016,35.4_-77.0,128783.89,7348870.0
0.0,3.4604,1.0,10.206974981046248,0.958553127354936,10.770229689148604,158639.60652009098,2984.054586808188,69.5457,0.0,0.0823299909044986,Hurricane Matthew,Beaufort,2016,35.4_-77.1,118487.1,1439173.0
0.1896459002067122,3.8051,0.9958,38.00459395376408,0.957898440248622,69.20704488272054,123859.32457893234,3376.3588352840425,69.5457,0.0,0.1696048119574847,Hurricane Matthew,Wayne,2016,35.4_-78.0,57621.03,339737.0
0.1195233853755272,3.7922,0.9996,31.366860772895713,0.9703649019194264,76.95803912020126,138094.9198919892,2790.683039732545,69.5457,0.0,0.4276953040723259,Hurricane Matthew,Wayne,2016,35.4_-78.1,144713.69999999998,338357.0
0.0001204798540472,3.4958,1.0,7.816546762589928,0.9591836734693876,2.3861699537375207,57939.93525179856,1336.4928057553957,69.5457,0.0,0.1210270920280116,Hurricane Matthew,Beaufort,2016,35.5_-76.6,1710.96,14137.0
8.57949329512599e-06,3.9345,1.0,10.807692307692308,0.9527687296416938,4.983361740118496,106074.245819398,2389.774247491639,69.5457,0.0,0.1063053329070241,Hurricane Matthew,Beaufort,2016,35.5_-76.8,9642.0,90701.0
0.0002494048293844,3.9165,0.9979,10.847174657534246,0.9745439117522274,19.12994075156237,93460.66352739726,2223.652397260274,69.5457,0.0,0.0707377738944331,Hurricane Matthew,Beaufort,2016,35.5_-77.0,195272.12,2760507.0
0.0031775556072231,3.843,1.0,9.958886454440004,0.9374762688267309,64.12628845061276,149120.64549180327,3951.7631915983607,69.5457,0.0,0.1692205129969982,Hurricane Matthew,Beaufort,2016,35.5_-77.1,1052260.87,6218282.0
0.014083323529906,3.7726,1.0,56.232945091514146,0.9565689467969598,29.900170440710973,61201.72377158034,2240.366533864542,69.5457,0.0,0.1038578495120261,Hurricane Matthew,Wayne,2016,35.5_-78.0,8545.32,82279.0
0.1315085614298212,4.2475,1.0,68.88888888888889,0.9629629629629628,0.2191380569758947,56030.0,1673.148148148148,69.5457,0.0,0.0413734892803787,Hurricane Matthew,Edgecombe,2016,35.7_-77.5,69428.48000000001,1678091.0
0.0295739348370927,3.7068,1.0,35.97784810126582,0.9779086892488954,5.510916321727131,56718.85780525502,1557.2132921174652,69.5457,0.0,0.2968799899199322,Hurricane Matthew,Edgecombe,2016,35.7_-77.6,362850.88,1222214.0
0.0084646329198793,3.8063,1.0,48.06941431670282,0.97330169089291,27.35979222465708,55245.05808236017,1600.5955746773202,69.5457,0.0,0.1869598122927104,Hurricane Matthew,Edgecombe,2016,35.7_-77.7,21195.26,113368.0
0.1287839020122484,3.3888,1.0,39.03412256267409,0.9013157894736842,12.33666098530963,64072.506915629325,2007.4917012448136,69.5457,0.0,0.3642878838846981,Hurricane Matthew,Edgecombe,2016,35.8_-77.5,10384243.61,28505597.0
0.1381830372108615,3.8157,1.0,37.220238095238095,0.9467023606716964,33.3495657819982,170311.65577566245,2428.7200926164137,69.5457,0.0,0.1017091965516234,Hurricane Matthew,Edgecombe,2016,35.8_-77.6,146270.64,1438126.0
0.0331964465303385,3.851,1.0,35.219613980177364,0.9650872817955112,16.273029786543294,54019.927385892115,1809.3023858921165,69.5457,0.0,0.0572907234563851,Hurricane Matthew,Edgecombe,2016,35.8_-77.7,49946.11,871801.0
0.0179250042038002,3.8374,1.0,37.96812559467174,0.9745570195365744,17.86380975570164,51941.74260216064,1577.911695631752,69.5457,0.0,0.2409295385942216,Hurricane Matthew,Edgecombe,2016,35.8_-77.8,293325.69,1217475.0
0.1821806509855058,3.5793,1.0,44.328605200945624,0.960655737704918,7.4263452641831,77490.8608490566,1850.944575471698,69.5457,0.0,0.1911898687521033,Hurricane Matthew,Edgecombe,2016,35.9_-77.5,238608.77999999997,1248020.0
0.0933623868588669,3.8441,1.0,49.55605285592498,0.9537797863599012,39.50978005032058,92090.73709813876,2917.993866328258,69.5457,0.0,0.279594758266476,Hurricane Matthew,Edgecombe,2016,35.9_-77.6,30702.58,109811.0
0.0363208340339667,3.8227,1.0,32.71838111298482,0.9476117103235748,10.534859183507828,77476.90575479566,1929.6630525437863,69.5457,0.0,0.0479797054320606,Hurricane Matthew,Edgecombe,2016,35.9_-77.7,40427.22,842590.0
0.0165881957289389,3.6992,1.0,52.209135399673734,0.966383269813349,83.0533235938641,92703.76492294334,1864.6691990449317,69.5457,0.0,0.1784207996786591,Hurricane Matthew,Edgecombe,2016,35.9_-77.8,2827718.28,15848591.0
2.5409947147309933e-05,3.5997,1.0,29.675078864353313,0.9664634146341464,2.6621215810404992,85937.27329192546,1650.1149068322982,63.5913,0.0,0.0058954545454545,Hurricane Floyd,Robeson,1999,34.4_-79.0,389.1,66000.0
0.0,3.3161,0.9967,26.126648160999306,0.9786648313833448,23.58574791007223,135171.56743704726,1925.3932390479476,63.5913,0.0,0.0515943090015784,Hurricane Floyd,Robeson,1999,34.5_-79.0,158494.57,3071939.0
0.0,3.6506,0.9997,28.760357971494862,0.975915539425932,24.600275951627296,131343.14955430836,2146.092769891053,63.5913,0.0,0.2599536858355847,Hurricane Floyd,Robeson,1999,34.5_-79.1,2694.16,10364.0
0.0087944395350418,3.3389,0.9987,27.8,0.9645083932853716,16.922327733138538,127076.85590778098,2088.260806916426,63.5913,0.0,0.0506408215123555,Hurricane Floyd,Robeson,1999,34.7_-79.0,53210.59,1050745.0
4.980906524987548e-05,3.7665,1.0,40.046306504961414,0.8745945945945945,7.507507507507506,66555.27620087336,1700.8176855895197,63.5913,0.0,0.007297255095332,Hurricane Floyd,Lenoir,1999,35.0_-77.7,887.93,121680.0
4.493856897620952e-05,3.4472,1.0,9.517241379310343,0.9775280898876404,0.7223439655872086,111209.14942528737,2129.4827586206898,63.5913,0.0,0.0923544343077018,Hurricane Floyd,Beaufort,1999,35.2_-76.7,44643.21,483390.0
0.0,3.3014,1.0,9.54739336492891,0.9645232815964524,3.6604171739306866,183913.3317535545,1747.5,63.5913,0.0,0.0818230976457267,Hurricane Floyd,Beaufort,1999,35.2_-76.8,4191.47,51226.0
0.0238787186302027,3.5401,0.9989,44.32512315270936,0.9592326139088728,3.3844655466277076,64298.59375,1747.6225961538462,63.5913,0.0,0.497731040970628,Hurricane Floyd,Lenoir,1999,35.2_-77.5,1285674.12,2583070.0
0.1183377748167888,3.5992,0.9942,47.74004400440044,0.937588963100843,74.12547682817952,209963.4498027181,2926.780688294607,63.5913,0.0,0.0099447093424524,Hurricane Floyd,Lenoir,1999,35.2_-77.6,7037412.45,707653910.0
0.0591189207195203,3.6724,0.9992,34.118983152827916,0.9413864921154418,54.55725996266535,179777.86992840096,3619.206443914082,63.5913,0.0,0.1139847959969207,Hurricane Floyd,Lenoir,1999,35.2_-77.7,27244.19,239016.0
0.0152481678880746,3.8339,0.9965,32.63628034814475,0.948499776085983,18.12352893433974,192752.37078651684,1927.5177528089887,63.5913,0.0,0.7257917724852745,Hurricane Floyd,Lenoir,1999,35.2_-77.8,679309.89,935957.0
0.0007371110273484,3.5884,1.0,36.98557692307692,0.9411904761904762,34.088142196250296,64079.99552105106,1838.9038518960883,63.5913,0.0,0.4748531613261914,Hurricane Floyd,Wayne,1999,35.2_-78.0,2992775.82,6302529.0
0.0013780817773893,3.595,1.0,42.85890087660148,0.9614020731042008,59.508156805454085,85328.7688307331,3017.7049152826708,63.5913,0.0,0.4471780459601893,Hurricane Floyd,Wayne,1999,35.2_-78.1,339157.27,758439.0
0.0002864557004684,3.6331,1.0,47.208548614372944,0.9061651803024428,20.93174255336417,75577.74122601778,2164.915301824988,63.5913,0.0,0.3720094425830033,Hurricane Floyd,Wayne,1999,35.2_-78.2,61065.35,164150.0
6.98616738857063e-05,3.203,1.0,9.057692307692308,0.981132075471698,0.430159889619349,72776.98076923077,1511.326923076923,63.5913,0.0,0.1480076208010857,Hurricane Floyd,Beaufort,1999,35.3_-76.6,623819.56,4214780.0
0.0002078194320204,3.4528,1.0,10.663774403470716,0.9896265560165975,3.9120201282363434,52057.79609544468,1538.479392624729,63.5913,0.0,0.1294347218892425,Hurricane Floyd,Beaufort,1999,35.3_-76.7,317991.73,2456773.0
7.74386728732329e-05,3.4384,1.0,10.557591623036648,0.910757946210269,6.639071503936367,79860.23691099476,3807.1832460732985,63.5913,0.0,0.0770517767090318,Hurricane Floyd,Beaufort,1999,35.3_-76.8,203197.17,2637151.0
0.0,3.4472,1.0,12.279816513761467,0.975,3.57113870627384,52933.54587155963,2166.2522935779816,63.5913,0.0,0.0496325691068462,Hurricane Floyd,Beaufort,1999,35.3_-77.0,14671.04,295593.0
0.19459118243131,3.6577,0.9978,33.683161953727506,0.9594510293200248,13.010307604902197,58720.58819836786,3903.7940991839296,63.5913,0.0,0.4220595948939379,Hurricane Floyd,Lenoir,1999,35.3_-77.5,582081.38,1379145.0
0.017844611528822,3.6235,1.0,31.671305500331343,0.9319973718791064,24.705786867949023,75903.22097994082,1954.4801052285432,63.5913,0.0,0.6402272206959707,Hurricane Floyd,Lenoir,1999,35.3_-77.8,55930.25,87360.0
0.1746382535334353,3.9767,0.997,48.13562375745527,0.9383829432309858,155.693531369207,188014.373758559,3733.365060761212,63.5913,0.0,0.2101521453222552,Hurricane Floyd,Wayne,1999,35.3_-78.0,4317208.9,20543254.0
0.0155538376216325,3.9672,1.0,38.47515306848925,0.9556741703411464,69.94562129697263,135398.87072997875,3095.2269312544295,63.5913,0.0,0.4439931877344832,Hurricane Floyd,Wayne,1999,35.3_-78.1,258225.55,581598.0
