grid_id,n_claims,total_paid,total_bldg_val,event_name,year,event_num,no_bldAll_flooded,areaSqKm_developed,areaSqKm_total,grid_lat,grid_lon,county,n_buildings,mean_elevation,median_elevation,mean_found_ht,mean_bldg_value,median_bldg_value,total_bldg_value,mean_sqft,mean_age,res_ratio,pct_miss_elev,pct_miss_value,area_sqkm,bldg_density,value_outlier,loss_ratio,log_total_paid
35.4_-76.7,46,343111.31,4139136.0,Hurricane Floyd,1999,2,18051.0,63.5913,454.0896,35.4,-76.7,Beaufort,1147.0,5.735229293809939,5.6439,2.363406887532694,66952.36756756756,41365.5,74317128.0,1806.744144144144,10.486486486486486,0.979075850043592,0.0,0.032258064516129,123.21000000000004,9.309309309309306,False,0.08289442772597953,12.745813106955465
35.4_-76.8,15,62903.67,1371640.0,Hurricane Floyd,1999,2,18051.0,63.5913,454.0896,35.4,-76.80000000000001,Beaufort,875.0,8.831337942857143,8.6925,2.356228342857143,75712.7327790974,50688.0,63750121.0,1946.0653206650832,9.805225653206652,0.968,0.0,0.0377142857142857,123.21000000000004,7.101696290885478,False,0.0458601892624887,11.04937568476559
35.4_-77.0,184,1362128.78,18213485.0,Hurricane Floyd,1999,2,18051.0,63.5913,454.0896,35.4,-77.0,Beaufort,1640.0,15.119147987804878,10.731000000000002,2.373973536585366,111025.57685009488,93108.0,175531437.0,2339.954430379747,9.776723592662872,0.9810975609756096,0.0,0.0359756097560975,123.21000000000004,13.310607905202495,False,0.07478682855038452,14.124560047495752
35.4_-77.1,49,417233.21,5941821.0,Hurricane Floyd,1999,2,18051.0,63.5913,454.0896,35.4,-77.10000000000001,Beaufort,1327.0,31.685237226827432,32.0049,2.3880018839487565,158639.60652009098,60262.0,209245641.0,2984.054586808188,10.206974981046248,0.958553127354936,0.0,0.0060286360211002,123.21000000000004,10.770229689148604,False,0.07021975417973716,12.941402997788245
35.4_-78.1,2,8125.52,270410.0,Hurricane Floyd,1999,2,18051.0,63.5913,454.0896,35.4,-78.10000000000001,Wayne,9482.0,124.98954316599873,127.45265,2.393331740139211,138094.9198919892,76810.0,1073964192.0,2790.683039732545,31.366860772895713,0.9703649019194264,0.0,0.179814385150812,123.21000000000004,76.95803912020126,False,0.03004888872452942,9.00288806662431
35.5_-76.5,4,44629.450000000004,354740.0,Hurricane Floyd,1999,2,18051.0,63.5913,454.0896,35.5,-76.5,Beaufort,49.0,3.0514102040816327,2.8291,2.371479591836734,87156.14893617021,76834.0,4096339.0,1777.5531914893618,10.063829787234043,1.0,0.0,0.0408163265306122,123.21000000000004,0.3976949922895867,False,0.12580890229463834,10.70617164047636
35.5_-76.6,28,187307.03,2120936.0,Hurricane Floyd,1999,2,18051.0,63.5913,454.0896,35.5,-76.60000000000001,Beaufort,294.0,6.439303401360544,6.8446,2.3603187074829934,57939.93525179856,21869.0,16107302.0,1336.4928057553957,7.816546762589928,0.9591836734693876,0.0,0.0544217687074829,123.21000000000004,2.3861699537375207,False,0.08831338145045395,12.140509759910408
35.5_-76.7,7,50080.6,229584.0,Hurricane Floyd,1999,2,18051.0,63.5913,454.0896,35.5,-76.7,Beaufort,2042.0,5.110162830558276,4.1800999999999995,2.3598378060724783,109865.1436605317,40580.0,214896221.0,2204.1728016359916,10.40235173824131,0.9378060724779628,0.0,0.0421155729676787,123.21000000000004,16.573330086843594,False,0.21813628127395637,10.821408954145415
35.5_-77.0,31,177376.11,3128945.0,Hurricane Floyd,1999,2,18051.0,63.5913,454.0896,35.5,-77.0,Beaufort,2357.0,26.98558413237166,30.4012,2.39552706830717,93460.66352739726,36445.0,218324110.0,2223.652397260274,10.847174657534246,0.9745439117522274,0.0,0.0089096308867204,123.21000000000004,19.12994075156237,False,0.056688791269900875,12.08603331009279
35.5_-77.1,47,994900.0499999999,5011708.0,Hurricane Floyd,1999,2,18051.0,63.5913,454.0896,35.5,-77.10000000000001,Beaufort,7901.0,15.709383483100872,11.286,2.3712238957106697,149120.64549180327,70563.5,1164334000.0,3951.7631915983607,9.958886454440004,0.9374762688267309,0.0,0.0117706619415263,123.21000000000004,64.12628845061276,False,0.19851516688522156,13.810398563959344
35.7_-77.5,6,273455.8,409193.0,Hurricane Floyd,1999,2,18051.0,63.5913,454.0896,35.7,-77.5,Edgecombe,27.0,42.97740740740741,42.84,2.3999999999999995,56030.0,27232.0,1512810.0,1673.148148148148,68.88888888888889,0.9629629629629628,0.0,0.0,123.21000000000004,0.2191380569758947,False,0.6682807379402873,12.51889893590036
35.7_-77.6,26,956002.79,1714472.0,Hurricane Floyd,1999,2,18051.0,63.5913,454.0896,35.7,-77.60000000000001,Edgecombe,679.0,69.24516936671576,80.63,2.4000000000000004,56718.85780525502,28846.0,36697101.0,1557.2132921174652,35.97784810126582,0.9779086892488954,0.0,0.0471281296023564,123.21000000000004,5.510916321727131,False,0.5576077007965135,13.770517156460826
35.7_-77.7,1,37000.0,148401.0,Hurricane Floyd,1999,2,18051.0,63.5913,454.0896,35.7,-77.7,Edgecombe,3371.0,97.83380895876596,99.04,2.4000000000000004,55245.05808236017,32085.0,179767419.0,1600.5955746773202,48.06941431670282,0.97330169089291,0.0,0.0347078018392168,123.21000000000004,27.35979222465708,False,0.24932446546856155,10.518700218288165
35.8_-77.5,38,1262523.85,2914870.0,Hurricane Floyd,1999,2,18051.0,63.5913,454.0896,35.800000000000004,-77.5,Edgecombe,1520.0,51.957539473684214,50.35,2.4,64072.506915629325,31789.0,92648845.0,2007.4917012448136,39.03412256267409,0.9013157894736842,0.0,0.0486842105263157,123.21000000000004,12.33666098530963,False,0.4331321293917053,14.048624123106258
35.8_-77.6,9,178950.43,1033573.0,Hurricane Floyd,1999,2,18051.0,63.5913,454.0896,35.800000000000004,-77.60000000000001,Edgecombe,4109.0,65.96615234850329,61.64,2.4,170311.65577566245,51592.0,662001406.0,2428.7200926164137,37.220238095238095,0.9467023606716964,0.0,0.0540277439766366,123.21000000000004,33.3495657819982,False,0.17313767871258245,12.094869707221198
35.8_-77.7,3,138408.41999999998,219557.0,Hurricane Floyd,1999,2,18051.0,63.5913,454.0896,35.800000000000004,-77.7,Edgecombe,2005.0,98.02437905236908,100.35,2.4,54019.927385892115,32339.0,104150420.0,1809.3023858921165,35.219613980177364,0.9650872817955112,0.0,0.0384039900249376,123.21000000000004,16.273029786543294,False,0.6303985753130166,11.8379713834333
35.8_-77.8,25,847069.67,14044390.0,Hurricane Floyd,1999,2,18051.0,63.5913,454.0896,35.800000000000004,-77.80000000000001,Edgecombe,2201.0,115.30985915492958,119.97,2.4000000000000004,51941.74260216064,30627.0,110583970.0,1577.911695631752,37.96812559467174,0.9745570195365744,0.0,0.0327124034529759,123.21000000000004,17.86380975570164,False,0.06031373879534818,13.649539405808884
35.9_-77.6,5,100707.76000000001,332703.0,Hurricane Floyd,1999,2,18051.0,63.5913,454.0896,35.9,-77.60000000000001,Edgecombe,4868.0,66.174324157765,67.94,2.4,92090.73709813876,56525.5,435405005.0,2917.993866328258,49.55605285592498,0.9537797863599012,0.0,0.028759244042728,123.21000000000004,39.50978005032058,False,0.3026956775262021,11.519988065985713
35.9_-77.7,26,715877.01,1751071.0,Hurricane Floyd,1999,2,18051.0,63.5913,454.0896,35.9,-77.7,Edgecombe,1298.0,86.09339753466872,87.17500000000001,2.4000000000000004,77476.90575479566,41590.0,92894810.0,1929.6630525437863,32.71838111298482,0.9476117103235748,0.0,0.0762711864406779,123.21000000000004,10.534859183507828,False,0.4088223778476144,13.481265054331985
35.9_-77.8,149,4728071.55,11650383.0,Hurricane Floyd,1999,2,18051.0,63.5913,454.0896,35.9,-77.80000000000001,Edgecombe,10233.0,103.17359914003713,106.52,2.4,92703.76492294334,46577.5,854172490.0,1864.6691990449317,52.209135399673734,0.966383269813349,0.0,0.0995797908726668,123.21000000000004,83.0533235938641,False,0.4058297096327219,15.369028182704994
35.2_-76.7,66,3315428.63,10881321.0,Hurricane Irene,2011,3,7553.0,10.3977,66.5442,35.2,-76.7,Beaufort,89.0,4.686680898876404,4.9836,2.361212359550562,111209.14942528737,51225.0,9675196.0,2129.4827586206898,9.517241379310343,0.9775280898876404,0.0,0.0224719101123595,123.21000000000004,0.7223439655872086,False,0.3046899020808227,15.014097775014466
35.2_-76.8,34,865613.5800000001,4050761.0,Hurricane Irene,2011,3,7553.0,10.3977,66.5442,35.2,-76.80000000000001,Beaufort,451.0,8.00691485587583,8.5001,2.383531707317073,183913.3317535545,27967.0,77611426.0,1747.5,9.54739336492891,0.9645232815964524,0.0,0.0643015521064301,123.21000000000004,3.6604171739306866,False,0.213691595233587,13.671195030740263
35.2_-77.5,1,11057.6,157500.0,Hurricane Irene,2011,3,7553.0,10.3977,66.5442,35.2,-77.5,Lenoir,417.0,40.46213261390887,41.5865,2.33615417266187,64298.59375,30220.0,26748215.0,1747.6225961538462,44.32512315270936,0.9592326139088728,0.0,0.0023980815347721,123.21000000000004,3.3844655466277076,False,0.07020698412698413,9.310963684785632
35.2_-77.6,3,25382.62,335592.0,Hurricane Irene,2011,3,7553.0,10.3977,66.5442,35.2,-77.60000000000001,Lenoir,9133.0,58.4259503339538,58.9891,2.321854201248221,209963.4498027181,41558.5,1915706516.0,2926.780688294607,47.74004400440044,0.937588963100843,0.0,0.0009854374247235,123.21000000000004,74.12547682817952,False,0.07563535483563374,10.141859363091099
35.3_-76.6,116,3704480.9899999998,14757575.0,Hurricane Irene,2011,3,7553.0,10.3977,66.5442,35.300000000000004,-76.60000000000001,Beaufort,53.0,6.3251622641509435,4.0691,2.380303773584906,72776.98076923077,44083.0,3784403.0,1511.326923076923,9.057692307692308,0.981132075471698,0.0,0.0188679245283018,123.21000000000004,0.430159889619349,False,0.2510223386972453,15.125053993172287
35.3_-76.7,117,4072016.74,14595958.0,Hurricane Irene,2011,3,7553.0,10.3977,66.5442,35.300000000000004,-76.7,Beaufort,482.0,4.002392531120332,3.83345,2.381682572614108,52057.79609544468,30512.0,23998644.0,1538.479392624729,10.663774403470716,0.9896265560165975,0.0,0.0435684647302904,123.21000000000004,3.9120201282363434,False,0.27898249227628635,15.219649193784539
35.3_-76.8,61,1554128.05,8957692.0,Hurricane Irene,2011,3,7553.0,10.3977,66.5442,35.300000000000004,-76.80000000000001,Beaufort,818.0,7.700108312958435,7.556649999999999,2.37438826405868,79860.23691099476,26958.0,61013221.0,3807.1832460732985,10.557591623036648,0.910757946210269,0.0,0.0660146699266503,123.21000000000004,6.639071503936367,False,0.17349648212954855,14.256425850219832
35.3_-77.0,38,427869.37,7395886.0,Hurricane Irene,2011,3,7553.0,10.3977,66.5442,35.300000000000004,-77.0,Beaufort,440.0,30.87710886363637,32.2782,2.4000034090909086,52933.54587155963,26641.0,23079026.0,2166.2522935779816,12.279816513761467,0.975,0.0,0.009090909090909,123.21000000000004,3.57113870627384,False,0.05785234791342105,12.966575554856616
35.3_-77.5,1,3175.07,116555.0,Hurricane Irene,2011,3,7553.0,10.3977,66.5442,35.300000000000004,-77.5,Lenoir,1603.0,35.16349825327511,33.8261,2.308644878353088,58720.58819836786,33190.0,93541897.0,3903.7940991839296,33.683161953727506,0.9594510293200248,0.0,0.0062383031815346,123.21000000000004,13.010307604902197,False,0.02724095920380936,8.06339986242641
35.4_-76.6,318,5834941.31,54380832.0,Hurricane Irene,2011,3,7553.0,10.3977,66.5442,35.4,-76.60000000000001,Beaufort,91.0,3.0146582417582413,2.9356,2.3746615384615386,80406.74157303371,53886.0,7156200.0,2009.4719101123596,9.752808988764045,0.978021978021978,0.0,0.0219780219780219,123.21000000000004,0.7385764142520898,False,0.10729775723181285,15.579374936764458
35.4_-76.7,92,2000261.68,14557264.0,Hurricane Irene,2011,3,7553.0,10.3977,66.5442,35.4,-76.7,Beaufort,1147.0,5.735229293809939,5.6439,2.363406887532694,66952.36756756756,41365.5,74317128.0,1806.744144144144,10.486486486486486,0.979075850043592,0.0,0.032258064516129,123.21000000000004,9.309309309309306,False,0.13740643021930493,14.508789069899876
35.4_-76.8,24,602611.02,4550605.0,Hurricane Irene,2011,3,7553.0,10.3977,66.5442,35.4,-76.80000000000001,Beaufort,875.0,8.831337942857143,8.6925,2.356228342857143,75712.7327790974,50688.0,63750121.0,1946.0653206650832,9.805225653206652,0.968,0.0,0.0377142857142857,123.21000000000004,7.101696290885478,False,0.13242437434143373,13.309028852376182
35.4_-77.0,426,6486827.64,74410485.0,Hurricane Irene,2011,3,7553.0,10.3977,66.5442,35.4,-77.0,Beaufort,1640.0,15.119147987804878,10.731000000000002,2.373973536585366,111025.57685009488,93108.0,175531437.0,2339.954430379747,9.776723592662872,0.9810975609756096,0.0,0.0359756097560975,123.21000000000004,13.310607905202495,False,0.08717625802331486,15.685284315937546
35.4_-77.1,48,848335.42,12339163.0,Hurricane Irene,2011,3,7553.0,10.3977,66.5442,35.4,-77.10000000000001,Beaufort,1327.0,31.685237226827432,32.0049,2.3880018839487565,158639.60652009098,60262.0,209245641.0,2984.054586808188,10.206974981046248,0.958553127354936,0.0,0.0060286360211002,123.21000000000004,10.770229689148604,False,0.06875145583213384,13.651032557798908
35.5_-76.5,7,64677.0,760946.0,Hurricane Irene,2011,3,7553.0,10.3977,66.5442,35.5,-76.5,Beaufort,49.0,3.0514102040816327,2.8291,2.371479591836734,87156.14893617021,76834.0,4096339.0,1777.5531914893618,10.063829787234043,1.0,0.0,0.0408163265306122,123.21000000000004,0.3976949922895867,False,0.08499551873588927,11.077176391753472
35.5_-76.6,19,211553.26,3374710.0,Hurricane Irene,2011,3,7553.0,10.3977,66.5442,35.5,-76.60000000000001,Beaufort,294.0,6.439303401360544,6.8446,2.3603187074829934,57939.93525179856,21869.0,16107302.0,1336.4928057553957,7.816546762589928,0.9591836734693876,0.0,0.0544217687074829,123.21000000000004,2.3861699537375207,False,0.06268783391758107,12.262236793028897
35.5_-76.7,4,42364.96,249961.0,Hurricane Irene,2011,3,7553.0,10.3977,66.5442,35.5,-76.7,Beaufort,2042.0,5.110162830558276,4.1800999999999995,2.3598378060724783,109865.1436605317,40580.0,214896221.0,2204.1728016359916,10.40235173824131,0.9378060724779628,0.0,0.0421155729676787,123.21000000000004,16.573330086843594,False,0.1694862798596581,10.654100488590625
35.5_-77.0,27,196735.23,3248426.0,Hurricane Irene,2011,3,7553.0,10.3977,66.5442,35.5,-77.0,Beaufort,2357.0,26.98558413237166,30.4012,2.39552706830717,93460.66352739726,36445.0,218324110.0,2223.652397260274,10.847174657534246,0.9745439117522274,0.0,0.0089096308867204,123.21000000000004,19.12994075156237,False,0.06056324817003682,12.189619176536905
35.5_-77.1,25,273364.15,6864291.0,Hurricane Irene,2011,3,7553.0,10.3977,66.5442,35.5,-77.10000000000001,Beaufort,7901.0,15.709383483100872,11.286,2.3712238957106697,149120.64549180327,70563.5,1164334000.0,3951.7631915983607,9.958886454440004,0.9374762688267309,0.0,0.0117706619415263,123.21000000000004,64.12628845061276,False,0.03982409108238564,12.518563726237112
35.7_-77.6,1,4425.27,143488.0,Hurricane Irene,2011,3,7553.0,10.3977,66.5442,35.7,-77.60000000000001,Edgecombe,679.0,69.24516936671576,80.63,2.4000000000000004,56718.85780525502,28846.0,36697101.0,1557.2132921174652,35.97784810126582,0.9779086892488954,0.0,0.0471281296023564,123.21000000000004,5.510916321727131,False,0.03084069747992864,8.395312521913505
35.7_-77.7,1,499.24,86664.0,Hurricane Irene,2011,3,7553.0,10.3977,66.5442,35.7,-77.7,Edgecombe,3371.0,97.83380895876596,99.04,2.4000000000000004,55245.05808236017,32085.0,179767419.0,1600.5955746773202,48.06941431670282,0.97330169089291,0.0,0.0347078018392168,123.21000000000004,27.35979222465708,False,0.005760638788885812,6.215087983259043
35.8_-77.8,1,9692.52,77123.0,Hurricane Irene,2011,3,7553.0,10.3977,66.5442,35.800000000000004,-77.80000000000001,Edgecombe,2201.0,115.30985915492958,119.97,2.4000000000000004,51941.74260216064,30627.0,110583970.0,1577.911695631752,37.96812559467174,0.9745570195365744,0.0,0.0327124034529759,123.21000000000004,17.86380975570164,False,0.12567612774399337,9.179212900015386
35.9_-77.8,1,1465.19,98536.0,Hurricane Irene,2011,3,7553.0,10.3977,66.5442,35.9,-77.80000000000001,Edgecombe,10233.0,103.17359914003713,106.52,2.4,92703.76492294334,46577.5,854172490.0,1864.6691990449317,52.209135399673734,0.966383269813349,0.0,0.0995797908726668,123.21000000000004,83.0533235938641,False,0.014869590809450354,7.290422478414297
34.5_-79.0,1,1340.0,54450.0,Hurricane Fran,1996,4,11818.0,23.751,60.3927,34.5,-79.0,Robeson,2906.0,117.869441431521,116.93055,2.399989236063317,135171.56743704726,35338.0,391862374.0,1925.3932390479476,26.126648160999306,0.9786648313833448,0.0,0.0024088093599449,123.21000000000004,23.58574791007223,False,0.024609733700642792,7.201170883281678
34.8_-79.1,1,17324.8,54675.0,Hurricane Fran,1996,4,11818.0,23.751,60.3927,34.800000000000004,-79.10000000000001,Robeson,3156.0,186.47435180608363,185.9812,2.3946076140684407,185430.90721321895,43897.0,583551065.0,2406.1242453129967,27.634208840486867,0.9813054499366286,0.0,0.0028517110266159,123.21000000000004,25.614803993182363,False,0.3168687700045725,9.759951999038199
35.2_-76.7,1,2562.04,56210.0,Hurricane Fran,1996,4,11818.0,23.751,60.3927,35.2,-76.7,Beaufort,89.0,4.686680898876404,4.9836,2.361212359550562,111209.14942528737,51225.0,9675196.0,2129.4827586206898,9.517241379310343,0.9775280898876404,0.0,0.0224719101123595,123.21000000000004,0.7223439655872086,False,0.04557979007294076,7.848949332953174
35.2_-76.8,3,22681.1,133925.0,Hurricane Fran,1996,4,11818.0,23.751,60.3927,35.2,-76.80000000000001,Beaufort,451.0,8.00691485587583,8.5001,2.383531707317073,183913.3317535545,27967.0,77611426.0,1747.5,9.54739336492891,0.9645232815964524,0.0,0.0643015521064301,123.21000000000004,3.6604171739306866,False,0.169356729512787,10.02933134614785
35.2_-77.5,6,52390.87,376068.0,Hurricane Fran,1996,4,11818.0,23.751,60.3927,35.2,-77.5,Lenoir,417.0,40.46213261390887,41.5865,2.33615417266187,64298.59375,30220.0,26748215.0,1747.6225961538462,44.32512315270936,0.9592326139088728,0.0,0.0023980815347721,123.21000000000004,3.3844655466277076,False,0.1393122254485891,10.866506705599956
35.2_-77.6,40,562211.45,2638772.0,Hurricane Fran,1996,4,11818.0,23.751,60.3927,35.2,-77.60000000000001,Lenoir,9133.0,58.4259503339538,58.9891,2.321854201248221,209963.4498027181,41558.5,1915706516.0,2926.780688294607,47.74004400440044,0.937588963100843,0.0,0.0009854374247235,123.21000000000004,74.12547682817952,False,0.21305798682114255,13.239635082353445
35.2_-77.8,4,33728.48,316220.0,Hurricane Fran,1996,4,11818.0,23.751,60.3927,35.2,-77.80000000000001,Lenoir,2233.0,78.2304775638155,82.5002,2.3755544961934616,192752.37078651684,41535.0,428874025.0,1927.5177528089887,32.63628034814475,0.948499776085983,0.0,0.0035826242722794,123.21000000000004,18.12352893433974,False,0.10666143823920057,10.426127511393723
35.2_-78.0,21,194409.82,1325574.0,Hurricane Fran,1996,4,11818.0,23.751,60.3927,35.2,-78.0,Wayne,4200.0,143.66165402380952,158.0115,2.3973438595238097,64079.99552105106,23215.0,214603905.0,1838.9038518960883,36.98557692307692,0.9411904761904762,0.0,0.2026190476190476,123.21000000000004,34.088142196250296,False,0.14666085786232982,12.177728827895816
35.2_-78.1,2,26322.58,64400.0,Hurricane Fran,1996,4,11818.0,23.751,60.3927,35.2,-78.10000000000001,Wayne,7332.0,166.38124624931808,166.4448,2.4002565630114563,85328.7688307331,33063.0,508644791.0,3017.7049152826708,42.85890087660148,0.9614020731042008,0.0,0.1869885433715221,123.21000000000004,59.508156805454085,False,0.4087357142857143,10.178220394426694
35.2_-78.2,1,2332.61,40014.0,Hurricane Fran,1996,4,11818.0,23.751,60.3927,35.2,-78.2,Wayne,2579.0,150.16305385808454,154.8693,2.3941217603722373,75577.74122601778,31390.0,161509633.0,2164.915301824988,47.208548614372944,0.9061651803024428,0.0,0.1713842574641333,123.21000000000004,20.93174255336417,False,0.05829484680361874,7.755171703768876
35.3_-76.6,26,265361.95,1922180.0,Hurricane Fran,1996,4,11818.0,23.751,60.3927,35.300000000000004,-76.60000000000001,Beaufort,53.0,6.3251622641509435,4.0691,2.380303773584906,72776.98076923077,44083.0,3784403.0,1511.326923076923,9.057692307692308,0.981132075471698,0.0,0.0188679245283018,123.21000000000004,0.430159889619349,False,0.1380526017334485,12.488853790532309
35.3_-76.7,16,140528.9,921656.0,Hurricane Fran,1996,4,11818.0,23.751,60.3927,35.300000000000004,-76.7,Beaufort,482.0,4.002392531120332,3.83345,2.381682572614108,52057.79609544468,30512.0,23998644.0,1538.479392624729,10.663774403470716,0.9896265560165975,0.0,0.0435684647302904,123.21000000000004,3.9120201282363434,False,0.15247435051689567,11.853175556502707
35.3_-76.8,27,166734.48,2202310.0,Hurricane Fran,1996,4,11818.0,23.751,60.3927,35.300000000000004,-76.80000000000001,Beaufort,818.0,7.700108312958435,7.556649999999999,2.37438826405868,79860.23691099476,26958.0,61013221.0,3807.1832460732985,10.557591623036648,0.910757946210269,0.0,0.0660146699266503,123.21000000000004,6.639071503936367,False,0.07570890564906849,12.024163883524725
